Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
9.000244140625e-12,800.0000000000001,0.9999999999999999,2.0153494690184482e-08,0.576923043524185,2.1360590528690808e-08,0.38461535648089346,1.8209237573014014e-08,2.5478050364235907e-09,0.038461537723793605,0.5117896917422037,9.879146147096342e-06,1.2715957905959607e-06,0.005018124272091824,0.0005741970819586684,1.3140547798681724e-08,7.732780433095905e-06,1.0802408443368855e-08,3.472298647706456e-11,1.0573293573868845e-06,0.4825980220743383
1.1250244140625e-11,800.0000000000001,0.9999999999999999,2.8214727611614837e-08,0.5769230301648652,2.9904689567209e-08,0.38461534522730734,2.549278956524539e-08,3.5669190241665026e-09,0.0384615374287016,0.5117897035471113,9.879171387774701e-06,1.2716092848218702e-06,0.005018137767579514,0.0005742015301926292,1.3140655293244907e-08,7.732796333722222e-06,1.0802430893211851e-08,3.47230586368596e-11,1.057331620751976e-06,0.4825979922686804
1.5750244140624998e-11,800.0000000000001,0.9999999999999999,4.433721107930495e-08,0.5769230034461322,4.699297276234425e-08,0.3846153227200751,4.0059920065787795e-08,5.605171855036778e-09,0.0384615368385167,0.5117897271569729,9.879221868949787e-06,1.2716362733544928e-06,0.0050181647584728,0.0005742104266640598,1.314087028267375e-08,7.732828134872343e-06,1.0802475792758549e-08,3.472320295600192e-11,1.0573361474693058e-06,0.48259793265739637
2.4750244140625e-11,800.0000000000001,1.0,6.045971806715928e-08,0.5769229767272746,6.408136954614473e-08,0.38461530021276313,5.462708595164491e-08,7.643457855007138e-09,0.038461536248330694,0.5117897507668977,9.879272349881849e-06,1.2716632619948187e-06,0.0050181917492561744,0.0005742193231401449,1.3141085272505157e-08,7.732859935885222e-06,1.0802520692118769e-08,3.4723347274544803e-11,1.0573406741694237e-06,0.48259787304615487
3.3750244140625e-11,800.0000000000001,0.9999999999999997,9.270480257986883e-08,0.5769229232891857,9.825850377537882e-08,0.3846152551978994,8.376152384511643e-08,1.1720129332507477e-08,0.038461535067955264,0.5117897979869365,9.879373311018803e-06,1.2717172395987894e-06,0.005018245730494222,0.0005742371161063508,1.3141515253377674e-08,7.732923537500494e-06,1.080261049028149e-08,3.47236359098378e-11,1.0573497275181954e-06,0.48259775382379805
5.1750244140624996e-11,800.0000000000001,1.0,1.571952537369774e-07,0.5769228164115124,1.6661413484972907e-07,0.38461516516721395,1.4203082410032857e-07,1.9873870193024553e-08,0.03846153270719082,0.5117898924277694,9.87957523038055e-06,1.2718251960993762e-06,0.005018353691653619,0.0005742727020947345,1.3142375219956904e-08,7.733050739086847e-06,1.080279008437288e-08,3.4724213173242516e-11,1.0573678340095607e-06,0.4825975153795934
8.775024414062499e-11,800.0000000000001,0.9999999999999999,2.861772844647116e-07,0.5769226026501849,3.0333084730273747e-07,0.38461498510200975,2.585711223599858e-07,3.618294352373908e-08,0.03846152798560756,0.5117900813124588,9.879979057456541e-06,1.2720411142711104e-06,0.005018569608706247,0.0005743438742953921,1.3144095172451922e-08,7.733305135683492e-06,1.0803149263620521e-08,3.472536767133023e-11,1.0574040461676934e-06,0.4825970384932162
1.5975024414062497e-10,800.0000000000001,0.9999999999999999,5.441458588248402e-07,0.5769221751036075,5.767860728863378e-07,0.3846146249562711,4.916585091178548e-07,6.880745673773514e-08,0.03846151854222369,0.5117904590939331,9.880786665027245e-06,1.272472971297247e-06,0.0050190014217511405,0.0005744862195923233,1.3147535154788014e-08,7.733813902577752e-06,1.080386758638248e-08,3.472767655264208e-11,1.057476467186265e-06,0.4825960847285869
3.0375024414062497e-10,800.0000000000001,1.0,8.021204494171191e-07,0.5769217475251346,8.502703653614621e-07,0.3846142647900931,7.247549485443406e-07,1.014404588449505e-07,0.03846150909855004,0.5117908368915352,9.881594210498376e-06,1.2729048559001934e-06,0.00501943320671971,0.0005746285660833758,1.3150975240246863e-08,7.734322634411663e-06,1.0804585861507025e-08,3.472998528082501e-11,1.0575488838085832e-06,0.48259513097478624
4.47750244140625e-10,800.0000000000001,1.0,1.0601010548863963e-06,0.5769213199147679,1.1237837238029335e-06,0.38461390460347716,9.578604392742412e-07,1.3408195007042362e-07,0.038461499654586645,0.5117912147052636,9.88240169388064e-06,1.2733367680797347e-06,0.005019864963616991,0.0005747709137684251,1.315441542882026e-08,7.734831331191298e-06,1.0805304089002562e-08,3.473229385590607e-11,1.0576212960354488e-06,0.48259417723181025
5.91750244140625e-10,800.0000000000001,1.0,1.3180876738340204e-06,0.5769208922725094,1.3973261472636608e-06,0.3846135443964253,1.1909749798994017e-06,1.6673193064943848e-07,0.038461490210333585,0.5117915925351189,9.883209115185832e-06,1.2737687078358278e-06,0.005020296692448608,0.000574913262647382,1.3157855720501008e-08,7.735339992923451e-06,1.0806022268878567e-08,3.4734602277915715e-11,1.0576937038677706e-06,0.4825932234996528
7.357502441406249e-10,800.0000000000001,0.9999999999999999,1.8340789469792048e-06,0.5769200368923225,1.944498185736298e-06,0.38461282392101975,1.6572312056157777e-06,2.320573607419725e-07,0.03846147132095861,0.5117923482432107,9.884823771610398e-06,1.2746326700774982e-06,0.005021160065936431,0.0005751979639867622,1.3164736613157718e-08,7.736357211271344e-06,1.0807458485808192e-08,3.473921866283716e-11,1.0578385063522543e-06,0.48259131606777245
1.023750244140625e-09,800.0000000000001,0.9999999999999999,2.35009425764502e-06,0.5769191813845881,2.4917864732129593e-06,0.38461210336388996,2.1235236144118066e-06,2.974167510171788e-07,0.03846145243042554,0.5117931040158096,9.886438179860766e-06,1.2754967426238895e-06,0.005022023327225149,0.0005754826701005212,1.3171617918151882e-08,7.737374289506006e-06,1.0808894512366342e-08,3.474383443581576e-11,1.0579832912687669e-06,0.48258940867910477
1.311750244140625e-09,800.0000000000001,0.9999999999999999,2.8661335940409617e-06,0.5769183257493209,3.039191001744914e-06,0.3846113827250506,2.589852194419631e-06,3.628101034732993e-07,0.03846143353873484,0.5117938598529153,9.88805234002396e-06,1.276360925473021e-06,0.005022886476355901,0.0005757673809873304,1.3178499635410453e-08,7.738391227677126e-06,1.0810330348622126e-08,3.474844959707373e-11,1.0581280586239133e-06,0.4825875013336117
1.599750244140625e-09,800.0000000000001,0.9999999999999999,3.898284298162964e-06,0.5769166140962453,4.1343487510507016e-06,0.38460994120229847,3.5226178219051006e-06,4.936987027017244e-07,0.038461395751882316,0.5117953717206374,9.89127991644254e-06,1.2780896220733909e-06,0.005024612438310777,0.000576336817075591,1.3192264306448556e-08,7.740424684030766e-06,1.0813201450507405e-08,3.4757678085330215e-11,1.0584175406769352e-06,0.4825836867719897
2.175750244140625e-09,800.0000000000001,0.9999999999999999,4.930530968082712e-06,0.5769149019332098,5.229971372094749e-06,0.38460849935287533,4.455527996197967e-06,6.247231738907582e-07,0.038461357960404535,0.5117968838463691,9.89450650157278e-06,1.2798187598667258e-06,0.005026337952135523,0.0005769062722427437,1.3206030625732306e-08,7.74245758073614e-06,1.0816071792025657e-08,3.476690412941199e-11,1.0587069525650122e-06,0.48257987238258865
2.751750244140625e-09,800.0000000000001,1.0,6.995311843572901e-06,0.5769114760777115,7.422610985322584e-06,0.38460561467445775,6.321781620977922e-06,8.871797934698395e-07,0.03846128236358723,0.5117999088718319,9.90095670079357e-06,1.2832783589872977e-06,0.0050297876367320134,0.0005780452397799307,1.3233568206911985e-08,7.746521696816904e-06,1.082181019620664e-08,3.4785348892269813e-11,1.0592855660610214e-06,0.48257224411916955
3.903750244140625e-09,800.0000000000001,1.0,9.060475495947597e-06,0.5769080481837319,9.61710935253439e-06,0.38460272869068446,8.188612339162844e-06,1.1501800850781755e-06,0.03846120674831086,0.5118029349292422,9.907402943327571e-06,1.2867397227432369e-06,0.0050332355328155855,0.0005791842835303755,1.3261112374681626e-08,7.750583579143667e-06,1.08275455656487e-08,3.480378390005982e-11,1.0598638995405936e-06,0.4825646165408052
5.0557502441406245e-09,800.0000000000001,0.9999999999999999,1.3191948241071694e-05,0.5769011862839422,1.401168039821403e-05,0.38459695281060624,1.1924002144479658e-05,1.6778121751632816e-06,0.03846105546249259,0.5118089901396567,9.920283580815929e-06,1.2936677437934498e-06,0.00504012597008427,0.0005814625993964522,1.3316220452926654e-08,7.758700655383289e-06,1.0839007218182481e-08,3.48406247078681e-11,1.0610197281584992e-06,0.48254936342908605
7.359750244140625e-09,800.0000000000001,1.0,1.7324943428361348e-05,0.5768943162410616,1.8413680610936335e-05,0.3845911717197068,1.5661691594222593e-05,2.2076204254263576e-06,0.03846090410317265,0.5118150494771059,9.933148458832045e-06,1.300602822271233e-06,0.005047009285141224,0.0005837412192864597,1.337135482625636e-08,7.766808835053997e-06,1.0850456785224534e-08,3.487742666726523e-11,1.0621744418218273e-06,0.4825341130272193
9.663750244140625e-09,800.0000000000001,0.9999999999999999,2.145945529983903e-05,0.5768874380622904,2.282310610284348e-05,0.38458538542503223,1.940167488555096e-05,2.739605815790412e-06,0.03846075267057337,0.5118211129410754,9.945997621911749e-06,1.3075449574205378e-06,0.005053885499061512,0.0005860201426412332,1.3426515460416538e-08,7.774908143604917e-06,1.086189430216383e-08,3.4914189892009265e-11,1.0633280439136178e-06,0.48251886531513105
1.1967750244140624e-08,800.0000000000001,1.0,2.559547811532018e-05,0.5768805517548072,2.7239952996809933e-05,0.38457959393360813,2.314394623130747e-05,3.2737693247576993e-06,0.03846060116491644,0.5118271805310448,9.95883111433817e-06,1.3144941484766513e-06,0.005060754632798618,0.0005882993688974918,1.3481702321122478e-08,7.782998606338878e-06,1.0873319804185802e-08,3.4950914495203936e-11,1.064480537797353e-06,0.48250362027287896
1.4271750244140624e-08,800.0000000000001,0.9999999999999999,2.973300615228703e-05,0.5768736573257699,3.166421742635247e-05,0.3845737972524393,2.6888499859914664e-05,3.8101119294051826e-06,0.0384604495864229,0.5118332522464871,9.971648980144347e-06,1.3214503946663418e-06,0.005067616707185654,0.0005905788974879019,1.3536915374059874e-08,7.791080248413885e-06,1.088473332627437e-08,3.4987600589305264e-11,1.0656319268171498e-06,0.48248837788065313
1.6575750244140623e-08,800.0000000000001,0.9999999999999999,3.801255508292038e-05,0.576859844131564,4.0534983475687405e-05,0.38456218834879113,3.4384430951992396e-05,4.889338327311551e-06,0.038460146211807086,0.5118454080516395,9.99723800676826e-06,1.3353840493042273e-06,0.005081319760634628,0.0005951388593787553,1.3647419919150612e-08,7.807217170488417e-06,1.0907524569570116e-08,3.506085769678312e-11,1.0679314035436015e-06,0.48245790096771146
2.1183750244140623e-08,800.0000000000001,0.9999999999999997,4.62980566576349e-05,0.5768459985365169,4.943537352683372e-05,0.38455055876972494,4.1889422294437176e-05,5.977292797797207e-06,0.03845984254848177,0.511857580352182,1.0022765049089707e-05,1.3493459149740712e-06,0.005094994823686334,0.0005997000236931813,1.3758028820536515e-08,7.82331910822054e-06,1.0930268307926234e-08,3.513396210124512e-11,1.0702265004618254e-06,0.48242743442043445
2.5791750244140624e-08,800.0000000000001,0.9999999999999996,5.458946571674309e-05,0.5768321205971431,5.836535702010807e-05,0.384538908570559,4.940342826201966e-05,7.073983106406065e-06,0.038459538598192795,0.5118697691436607,1.0048230450531783e-05,1.363335985182107e-06,0.0051086420587496744,0.0006042623857477892,1.3868741802599186e-08,7.83938625775353e-06,1.0952964814088902e-08,3.5206914679435514e-11,1.0725172436399705e-06,0.4823969780849909
3.0399750244140625e-08,800.0000000000001,0.9999999999999993,6.288673736912139e-05,0.5768182103696359,6.73249035561149e-05,0.3845272378062999,5.6926403466478194e-05,8.179416996140094e-06,0.03845923436267629,0.5118819744215176,1.0073634550679698e-05,1.3773542532992255e-06,0.00512226162638567,0.0006088259407960887,1.397955858922646e-08,7.855418813007532e-06,1.0975614357710776e-08,3.527971629815448e-11,1.0748036588488397e-06,0.48236653180957234
3.500775024414062e-08,800.0000000000001,0.9999999999999991,7.949869020969179e-05,0.5767902932734147,8.533256494269468e-05,0.38450383480099926,7.19990811981744e-05,1.0416546378019054e-05,0.038458625042857575,0.5119064344176101,1.0124260186606364e-05,1.4054753560794984e-06,0.0051494183925550946,0.0006179566105795238,1.4201502469329394e-08,7.887380905453862e-06,1.10207736207677e-08,3.542487007559926e-11,1.0793636069833666e-06,0.4823056688414991
4.422375024414062e-08,800.0000000000001,0.9999999999999991,9.6133561327217e-05,0.57676224769109,0.00010345811762184318,0.38448035018776255,8.71070970398177e-05,1.2688742434712729e-05,0.03845801460272371,0.5119309603019998,1.0174644599213438e-05,1.4337091677098732e-06,0.005176466370899259,0.0006270919938800107,1.4423858243088037e-08,7.919206893870229e-06,1.1065748194413064e-08,3.55694301754176e-11,1.0839065452743945e-06,0.4822448443408389
5.3439750244140624e-08,800.0000000000001,0.999999999999999,0.00011279100101778075,0.5767340740609581,0.00012170132397464562,0.38445678439573056,0.00010225009620257571,1.4996066293637997e-05,0.03845740305582266,0.5119555520347331,1.0224790373394187e-05,1.4620556306419857e-06,0.005203406782474352,0.0006362320506419387,1.4646623686526915e-08,7.950898253304186e-06,1.111054012967668e-08,3.571340319066183e-11,1.0884326696827942e-06,0.4821840571623464
6.265575024414062e-08,800.0000000000001,0.9999999999999989,0.00012947066364317014,0.5767057728164863,0.000140061948763733,0.38443313784934846,0.0001174277274861836,1.7338578717268655e-05,0.03845679041555513,0.5119802095744315,1.027470003842184e-05,1.490514685472517e-06,0.0052302408215726594,0.0006453767399665319,1.4869796570071469e-08,7.982456426605127e-06,1.1155151432783202e-08,3.585679557035932e-11,1.0929421718638605e-06,0.48212330618990223
7.187175024414063e-08,800.0000000000001,0.9999999999999987,0.0001461722075495272,0.5766773443864253,0.00015853975907071524,0.38440941096846687,0.0001326396432076935,1.9716340102428525e-05,0.03845617669517759,0.5120049328783571,1.0324376069667369e-05,1.519086271022692e-06,0.005256969656552376,0.0006545260201561827,1.5093374659102672e-08,8.013882825423155e-06,1.1199584066541481e-08,3.5999613623978526e-11,1.0974352393010176e-06,0.4820625903355706
8.108775024414062e-08,800.0000000000001,0.9999999999999986,0.00016289529499063907,0.5766487891949148,0.000177134524237497,0.38438560416843814,0.00014788549913433328,2.2129410479735703e-05,0.03845556190780506,0.5120297219024764,1.0373820890295814e-05,1.5477703244211147e-06,0.0052835944306573925,0.00066367984875976,1.5317355714531165e-08,8.045178831196045e-06,1.1243839951717114e-08,3.6141863525840893e-11,1.1019120554379167e-06,0.48200190853866753
9.030375024414062e-08,800.0000000000001,0.9999999999999981,0.000196404768613081,0.5765913002016151,0.000214674007501499,0.38433775245037033,0.0001784776715578987,2.7061716499392356e-05,0.03845432918384255,0.5120794969290834,1.0472026340873903e-05,1.6054755752960252e-06,0.005336536248262612,0.0006820009778967463,1.5766517749346474e-08,8.10738504384998e-06,1.1331828956893258e-08,3.642468292068373e-11,1.1108176481307254e-06,0.48188064300537764
1.0873575024414062e-07,800.0000000000001,0.9999999999999977,0.00022999645795756046,0.5765333091412101,0.00025267859641263363,0.38428958593137846,0.00020920155750631548,3.213596967878302e-05,0.03845309234585613,0.5121295342783767,1.05693347908152e-05,1.6636299041333563e-06,0.0053890749467887175,0.0007003397742659544,1.6217264692495634e-08,8.169085546410605e-06,1.14191330216811e-08,3.6705300601167795e-11,1.1196603413267742e-06,0.48175950161688325
1.271677502441406e-07,800.0000000000001,0.9999999999999972,0.0002636677944792178,0.5764748192506909,0.00029114652156429896,0.38424110778131076,0.00024005452098783855,3.7352637033921305e-05,0.038451851493933084,0.5121798335573918,1.0665763901701622e-05,1.722232754435925e-06,0.005441218843298568,0.0007186958752027457,1.6669578522181615e-08,8.230290393286018e-06,1.150576612459487e-08,3.698376150142519e-11,1.1284414692654894e-06,0.4816384767832597
1.4559975024414062e-07,800.0000000000001,0.9999999999999969,0.0002974162655713256,0.576415833702223,0.0003300760447330724,0.38419232110618684,0.00027103397546483527,4.271217968736488e-05,0.03845060672613383,0.5122303943577121,1.0761330639409895e-05,1.7812835492080272e-06,0.005492975920473018,0.0007370689096049512,1.7123441190923627e-08,8.291009236672414e-06,1.1591741684377299e-08,3.7260108756215224e-11,1.1371623124176812e-06,0.4815175612740292
1.640317502441406e-07,800.0000000000001,0.9999999999999964,0.00033123941260372353,0.5763563556057889,0.000369465457419781,0.3841432289506134,0.0003021373821459493,4.8215052865803727e-05,0.03844935813856252,0.5122812162568761,1.0856051313699081e-05,1.8407816927502555e-06,0.005544353845729213,0.0007554584989221207,1.757883463784045e-08,8.351251349566086e-06,1.167707259200579e-08,3.753438380380695e-11,1.1458241005652245e-06,0.4813967481965744
1.824637502441406e-07,800.0000000000001,0.999999999999996,0.00036513482905592046,0.5762963880116946,0.00040931307947223935,0.38409383430007893,0.00033336224836280165,5.386170590127865e-05,0.038448105825434356,0.5123322988197329,1.0949941615621024e-05,1.9007265723559018e-06,0.005595359989288623,0.0007738642580863494,1.8035740800159348e-08,8.411025647511751e-06,1.1761771240941405e-08,3.7806626483213175e-11,1.1544280157116394e-06,0.48127603097572247
2.0089575024414062e-07,800.0000000000001,0.9999999999999956,0.00039910015874548025,0.5762359339129371,0.0004496172577884525,0.38404414008312276,0.0003647061260315003,5.965258223546615e-05,0.03844684987913911,0.5123836415995788,1.1043016650991976e-05,1.9611175597361292e-06,0.00564600144033476,0.000792285796303594,1.849414162284078e-08,8.470340708048046e-06,1.1845849554177227e-08,3.807687512113641e-11,1.1629751946844375e-06,0.48115540333560125
2.193277502441406e-07,800.0000000000001,0.9999999999999951,0.00043313309415320047,0.5761749962474343,0.0004903763651012545,0.38399414917338276,0.0003961666102002369,6.558811942699036e-05,0.038445590390301196,0.512435244139299,1.1135290973479385e-05,2.021954012515281e-06,0.005696285022986673,0.0008107227178692556,1.8954019068440446e-08,8.529204789937845e-06,1.1929319010980488e-08,3.834516661793023e-11,1.1714667317075049e-06,0.48103485928165424
2.3775975024414065e-07,800.0000000000001,0.9999999999999948,0.0004672313748358437,0.5761135779001262,0.0005315887988364094,0.3839438643915289,0.0004277413376745866,7.166874916153926e-05,0.038444327447836775,0.5124871059722725,1.1226778612103569e-05,2.0832352752922848e-06,0.005746217309570847,0.0008291746227641704,1.9415355124368292e-08,8.58762584913272e-06,1.2012190669106103e-08,3.861153651900396e-11,1.1799036805385403e-06,0.4809143930858182
2.5619175024414064e-07,800.0000000000001,0.9999999999999944,0.0005013927859197998,0.5760516817049612,0.0005732529800393354,0.3838932885070924,0.0004594279857148347,7.78948972647318e-05,0.03844306113900754,0.5125392266234674,1.1317493102862443e-05,2.1449606811833015e-06,0.005795804635889303,0.0008476411074774844,1.9878131812570343e-08,8.645611557165444e-06,1.2094475190363781e-08,3.887601909700699e-11,1.1882870569275762e-06,0.4807939992692847
2.746237502441407e-07,800.0000000000001,0.9999999999999937,0.0005356151566623766,0.5759893104467856,0.0006153673523573458,0.38384242424021237,0.0004912242707929248,8.426698371693528e-05,0.038441791549472616,0.5125916056098996,1.1407447506639432e-05,2.207129552131967e-06,0.00584505310984582,0.0008661217652226343,2.034233119234128e-08,8.703169311497701e-06,1.2176182855039122e-08,3.9138647398185025e-11,1.1966178400055e-06,0.4806736725931688
2.930557502441407e-07,800.0000000000001,0.9999999999999933,0.0005698963590912862,0.5759264668631172,0.0006579303810888647,0.3837912742632754,0.0005231279474193706,9.078542267070371e-05,0.038440518763337,0.5126442424421468,1.149665444919631e-05,2.269741201410461e-06,0.005893968630769511,0.0008846161872146435,2.0807935374774567e-08,8.760306258845155e-06,1.22573235942785e-08,3.9399453346479575e-11,1.2048969753957954e-06,0.48055340803632557
3.114877502441407e-07,800.0000000000001,0.999999999999993,0.0006042343066892357,0.5758631536458632,0.0007009405522649888,0.3837398412025067,0.0005551368070084054,9.745062246870539e-05,0.038439242863198865,0.5126971366234504,1.1585126109520028e-05,2.332794931246482e-06,0.005942556883728948,0.0009031239615659328,2.1274926510923206e-08,8.81702928818298e-06,1.2337906980487267e-08,3.965846771266459e-11,1.2131253742975875e-06,0.4804332008030595
3.2991975024414075e-07,800.0000000000001,0.9999999999999926,0.0006386269531863427,0.5757993734428699,0.0007443963718307667,0.38368812763941185,0.0005872486768421619,0.00010426298566639091,0.038437963930192595,0.5127502876538568,1.1672874316556789e-05,2.3962900408982366e-06,0.005990823386329522,0.000921644677270819,2.174328683561187e-08,8.873345087403444e-06,1.2417942305849742e-08,3.991572036674333e-11,1.2213039210218397e-06,0.48031304626803245
3.483517502441408e-07,800.0000000000001,0.9999999999999923,0.0006696254428148946,0.5757415741415679,0.0007838864193519575,0.3836413477018844,0.0006162356657684476,0.0001105202653149765,0.03843681036329738,0.5127983427663337,1.1751238539318597e-05,2.4538124267976163e-06,0.006033992516331002,0.0009383240419527666,2.216596711090597e-08,8.923686428365408e-06,1.2489512874933491e-08,4.014576517713887e-11,1.2286226904414235e-06,0.48020494861967195
3.649405502441408e-07,800.0000000000001,0.9999999999999921,0.0006975593864758572,0.5756892347110514,0.0008197341957461479,0.3835990547604582,0.0006423925453809807,0.00011625424573001986,0.03843577015515751,0.5128417695893465,1.1821279879632561e-05,2.505887325842348e-06,0.006072628690375048,0.0009533438958668855,2.2547304670272796e-08,8.96871983568175e-06,1.2553558258069539e-08,4.0351622176483915e-11,1.2351761451384279e-06,0.48010769162001077
3.7987047024414077e-07,800.0000000000001,0.9999999999999918,0.000722727645922338,0.5756418711311415,0.0008522449905630507,0.38356083752936876,0.0006659883465143657,0.00012149797172832676,0.03843483238476172,0.512880997044899,1.1883927963125318e-05,2.5530012537954933e-06,0.006107228536320718,0.0009668683996633672,2.2891249944928078e-08,9.009030895365906e-06,1.2610904767285846e-08,4.053594735105565e-11,1.241047535757634e-06,0.4800201834687785
3.933073982441408e-07,800.0000000000001,0.9999999999999916,0.0007479213887358847,0.5755942640482622,0.0008849899652038518,0.38352247577557336,0.0006896350580547099,0.00012682061891515663,0.03843389314525487,0.5129203600644695,1.1946211623767848e-05,2.600348433503289e-06,0.006141666723246619,0.0009803990225354402,2.3235890614744493e-08,9.049136854957684e-06,1.2667975738336374e-08,4.071938682438291e-11,1.246893928318908e-06,0.4799326956543224
4.0674432624414075e-07,800.0000000000001,0.9999999999999911,0.0007731398842387617,0.5755464144212317,0.0009179685706361363,0.3834839704306467,0.0007133318937376198,0.00013222233369982792,0.038432952465808946,0.5129598584470265,1.2008134846891173e-05,2.647928582497179e-06,0.00617594510271526,0.0009939356039437993,2.3581219906971978e-08,9.089039961528018e-06,1.272477429226829e-08,4.090195062918267e-11,1.252715619482334e-06,0.47984522668040736
4.2018125424414077e-07,800.0000000000001,0.999999999999991,0.0007983824115527861,0.5754983231984226,0.0009511802624057931,0.3834453224154009,0.0007370780760855223,0.00013770326089376618,0.03843201037523857,0.5129994919900626,1.2069701516264169e-05,2.6957414157559564e-06,0.006210065477632134,0.001007477982806334,2.3927231064140264e-08,9.128742403587761e-06,1.278130346863573e-08,4.108364853621357e-11,1.2585128980933992e-06,0.4797577751016469
4.3361818224414074e-07,800.0000000000001,0.9999999999999906,0.0008236482593843702,0.5754499913180393,0.0009846245004892537,0.38340653264014163,0.0007608728362219195,0.00014326354371489085,0.03843106690200839,0.513039260490543,1.2130915437395348e-05,2.7437866477200164e-06,0.006244029613508435,0.0010210259984951453,2.4273917354031723e-08,9.168246324751743e-06,1.283756624440862e-08,4.1264490115057084e-11,1.26428604699464e-06,0.47967033951025
4.4705511024414076e-07,800.0000000000001,0.9999999999999902,0.0008489367258453751,0.5754014197083395,0.0010183007491806038,0.38336760200488146,0.0007847154137189304,0.0001489033237940573,0.03843012207424003,0.5130791637449171,1.2191780334656112e-05,2.792063991863114e-06,0.006277839237087349,0.0010345794906202795,2.4621272068698372e-08,9.207553822029376e-06,1.2893565531649738e-08,4.144448472665061e-11,1.2700353428075894e-06,0.47958291853760165
4.6049203824414073e-07,800.0000000000001,0.9999999999999899,0.0008742471182680875,0.5753526092878666,0.0010522084769728466,0.38332853139955403,0.0008086050564396333,0.00015462274118083156,0.038429175919718006,0.5131192015488728,1.22522998482945e-05,2.8405731602373607e-06,0.00631149603489046,0.0010481382988125896,2.496928852219942e-08,9.24666694404169e-06,1.2949304175067565e-08,4.162364151542122e-11,1.2757610556997752e-06,0.4794955108561967
4.7392896624414075e-07,800.0000000000001,0.9999999999999893,0.0009086422260673941,0.5752859639950028,0.0010986109102129429,0.38327526694887465,0.0008411114854706822,0.00016251508266948404,0.038427889351702035,0.5131737715954097,1.2333914434941241e-05,2.90679940367351e-06,0.006356946687445457,0.001066553879148556,2.5442800711350595e-08,9.299459212346363e-06,1.3024562495963197e-08,4.186553894174735e-11,1.2834969825092387e-06,0.479376865658734
4.921708618250701e-07,800.0000000000001,0.9999999999999891,0.0009430748015127567,0.5752188824806095,0.001145437694228538,0.3832217483190828,0.0008737014503448234,0.00017055479752582143,0.03842660045669593,0.5132285887326963,1.2414907717169052e-05,2.9734516563006657e-06,0.006402122733914199,0.0010849785629404197,2.5917503651191917e-08,9.351901815932127e-06,1.3099352347980936e-08,4.210593050621645e-11,1.2911905755970714e-06,0.4792582394597221
5.104127574059994e-07,800.0000000000001,0.9999999999999887,0.0009775431895298198,0.5751513669614035,0.0011926875340459394,0.3831679776518668,0.000906373139481761,0.00017874222230611643,0.03842530930136607,0.5132836524460865,1.249528816362319e-05,3.0405291918953804e-06,0.006447028088708592,0.001103411952554358,2.639338083423278e-08,9.403999513707594e-06,1.3173680337568863e-08,4.2344837445533514e-11,1.298842461939677e-06,0.4791396292439129
5.286546529869287e-07,800.0000000000001,0.9999999999999882,0.0010120457636701517,0.5750834196244381,0.00124035914725742,0.38311395705783974,0.000939124767168495,0.0001870776882952884,0.03842401595133099,0.513338962216805,1.2575063978749345e-05,3.108031278949794e-06,0.006491666539755227,0.0011218536502604383,2.6870415823519324e-08,9.45575691239839e-06,1.3247552859201108e-08,4.258228031501425e-11,1.3064532481806136e-06,0.47902103212721014
5.468965485678582e-07,800.0000000000001,0.9999999999999878,0.0010465809253920276,0.5750150426279861,0.001288451263573764,0.3830596886173781,0.0009719545729467701,0.0001955615215361235,0.03842272047118676,0.5133945175273149,1.2654243161946668e-05,3.175957185869143e-06,0.006536041777397979,0.0011403032607719987,2.734859227863276e-08,9.507178501552993e-06,1.3320976144101263e-08,4.2818279145203326e-11,1.3140235253394981e-06,0.4789024453197536
5.651384441487875e-07,800.0000000000001,0.9999999999999873,0.0010811471034130047,0.5749462381023159,0.00133696262444566,0.38300517438136605,0.001004860821067574,0.0002041940428617561,0.03842142292453018,0.5134503178597324,1.2732833522866909e-05,3.244306181741504e-06,0.006580157401561893,0.0011587603916329782,2.782789395954147e-08,9.558268662215646e-06,1.3393956272108754e-08,4.305285348001816e-11,1.3215538699250811e-06,0.47878386611993284
5.833803397297168e-07,800.0000000000001,0.9999999999999869,0.0011157427530454642,0.5748770081504962,0.0013858919826597478,0.3829504163719637,0.0010378417999266016,0.00021297556792600233,0.038420123373982276,0.5135063626934093,1.2810842618600104e-05,3.3130775298152012e-06,0.006624016891398688,0.00117722465001726,2.8308304693739855e-08,9.609031630013334e-06,1.3466499120692667e-08,4.3286022212858094e-11,1.3290448390575945e-06,0.4786652919504674
6.016222353106462e-07,800.0000000000001,0.9999999999999865,0.0011503663555432375,0.5748073548491974,0.0014352381019388724,0.3828954165833679,0.0010708958215078714,0.0002219064072331807,0.038418821881211554,0.5135626515085203,1.288827783177533e-05,3.382270494388661e-06,0.006667623643080715,0.0011956956461117315,2.8789808410531498e-08,9.659471540999402e-06,1.3538610428442954e-08,4.351780379069249e-11,1.3364969765588527e-06,0.4785467203135068
