,time (s),T1 (K),P1 (bar),V1 (m3),T2 (K),P2 (bar),V2 (m3)
228,0.09159999999999967,663.7353414319513,7.233747331496605,1.8594230732324555,2437.328918511833,7.180589111459994,0.14057692676754024
229,0.09199999999999967,663.7333500227641,7.233311756356715,1.8595294646868794,2435.3987395353874,7.180079133810471,0.14047053531311626
230,0.09239999999999966,663.7313001813793,7.232875029241093,1.8596360014237576,2433.46610701448,7.179571464864947,0.14036399857623796
231,0.09279999999999966,663.7291934371801,7.2324371924948,1.8597426769170144,2431.5310176773423,7.179065749208752,0.14025732308298114
232,0.09319999999999966,663.7270311399559,7.23199828356298,1.859849485393489,2429.5934709763887,7.1785616772784255,0.1401505146065064
233,0.09359999999999966,663.7248144833346,7.231558335629764,1.8599564217348517,2427.653468887804,7.178058979820518,0.14004357826514363
234,0.09399999999999965,663.7225445264467,7.231117378208763,1.8600634813869188,2425.711015529752,7.177557422179683,0.13993651861307665
235,0.09439999999999965,663.7202222114865,7.230675437621856,1.860170660286133,2423.766116810715,7.177056799631472,0.1398293397138627
236,0.09479999999999965,663.7178483779683,7.2302325373879,1.8602779547998818,2421.818780470853,7.176556934501985,0.13972204520011364
237,0.09519999999999965,663.7154237755892,7.229788698573409,1.8603853616726478,2419.869016076103,7.176057673327862,0.1396146383273476
238,0.09559999999999964,663.7129490761255,7.2293439401167445,1.8604928779762107,2417.9168344525206,7.175558882794455,0.13950712202378468
239,0.09599999999999964,663.7104248839944,7.228898279115962,1.860600501065424,2415.9622475684587,7.175060447222899,0.13939949893457118
240,0.09639999999999964,663.7078517448912,7.228451731064186,1.8607082285420586,2414.0052691407723,7.1745622682856505,0.1392917714579368
241,0.09679999999999964,663.7052301537466,7.228004310066389,1.8608160582214892,2412.04591337103,7.1740642599195255,0.13918394177850632
242,0.09719999999999963,663.7025605616088,7.227556029026913,1.8609239881038793,2410.084196130195,7.17356635005298,0.13907601189611626
243,0.09759999999999963,663.699843381685,7.227106899813989,1.8610320163488956,2408.1201335964824,7.173068475626463,0.13896798365109972
244,0.09799999999999963,663.6970789945457,7.226656933401511,1.8611401412539141,2406.153743368404,7.172570584479637,0.13885985874608092
245,0.09839999999999963,663.6942677528187,7.2262061399968385,1.8612483612343715,2404.1850435758993,7.1720726319460235,0.13875163876562366
246,0.09879999999999962,663.6914099851901,7.225754529149706,1.861356674807022,2402.2140531950354,7.171574580847063,0.13864332519297326
247,0.09919999999999962,663.6885059999707,7.225302109849322,1.861465080575003,2400.2407919151965,7.17107640036594,0.13853491942499233
248,0.09959999999999962,663.6855560882017,7.224848890608858,1.8615735772148407,2398.2652801060376,7.170578065293004,0.13842642278515507
249,0.09999999999999962,663.6825605263705,7.224394879539366,1.8616821634650804,2396.2875387730155,7.170079555321614,0.13831783653491558
250,0.10039999999999961,663.6795195787914,7.223940084414493,1.8617908381163295,2394.307589543232,7.169580854500701,0.1382091618836665
251,0.10079999999999961,663.6764334996852,7.223484512727057,1.8618996000025494,2392.3254545668674,7.16908195051731,0.13810039999744672
252,0.10119999999999961,663.6733025349633,7.223028171737518,1.8620084479936008,2390.3411566116324,7.168582834575898,0.13799155200639535
253,0.10159999999999961,663.6701269238587,7.222571068518309,1.8621173809884126,2388.3547189049414,7.168083500615808,0.1378826190115838
254,0.1019999999999996,663.6669069002298,7.222113209989202,1.8622263979095477,2386.3661651870375,7.167583945182056,0.13777360209044873
255,0.1023999999999996,663.6636426938487,7.221654602952321,1.862335497697803,2384.3755196788256,7.1670841670600165,0.13766450230219324
256,0.1027999999999996,663.6603345315101,7.221195254122336,1.8624446793075464,2382.3828070451186,7.166584166936178,0.13755532069244997
257,0.1031999999999996,663.6569826377587,7.220735170145985,1.862553941703733,2380.388052391644,7.1660839472393345,0.13744605829626333
258,0.1035999999999996,663.6535872358321,7.2202743576279795,1.8626632838578745,2378.39128121019,7.165583511779904,0.13733671614212178
259,0.10399999999999959,663.6501485481651,7.219812823144222,1.862772704746048,2376.392519431861,7.165082865806231,0.13722729525394836
260,0.10439999999999959,663.646666797096,7.21935057326101,1.8628822033459265,2374.391793347907,7.164582015625407,0.13711779665406984
261,0.10479999999999959,663.6431422054285,7.218887614550376,1.8629917786343946,2372.3891296291185,7.164080968551306,0.1370082213656018
262,0.10519999999999959,663.6395749968176,7.218423953600484,1.8631014295859474,2370.384555300955,7.163579732743568,0.13689857041404915
263,0.10559999999999958,663.6359653959503,7.217959597020465,1.8632111551719455,2368.3780977239226,7.1630783171184955,0.13678884482805112
264,0.10599999999999958,663.6323136291431,7.2174945514565705,1.8633209543581197,2366.369784575814,7.162576731174753,0.13667904564187694
265,0.10639999999999958,663.6286199245316,7.217028823597206,1.8634308261037933,2364.359643858987,7.162074984986226,0.13656917389620332
266,0.10679999999999958,663.624884512266,7.216562420178206,1.8635407693610686,2362.3477038783913,7.161573089094004,0.13645923063892804
267,0.10719999999999957,663.6211076246972,7.216095347987774,1.8636507830740587,2360.3339932201607,7.16107105440667,0.13634921692593788
268,0.10759999999999957,663.6172894964785,7.215627613869217,1.8637608661784641,2358.318540755956,7.160568892199701,0.1362391338215325
269,0.10799999999999957,663.6134303647455,7.2151592247257135,1.8638710176008344,2356.3013756241244,7.16006661402912,0.1361289823991624
270,0.10839999999999957,663.609530469188,7.214690187522243,1.8639812362582664,2354.2825272070204,7.1595642316562085,0.13601876374173016
271,0.10879999999999956,663.6055900521068,7.214220509286999,1.8640915210581828,2352.2620251132125,7.159061756984233,0.13590847894181393
272,0.10919999999999956,663.6016093584758,7.213750197113069,1.8642018708980708,2350.2398992062795,7.158559202129639,0.135798129101926
273,0.10959999999999956,663.5975886359682,7.21327925815903,1.864312284665385,2348.2161795653783,7.1580565793119595,0.13568771533461188
274,0.10999999999999956,663.5935281349814,7.212807699649584,1.8644227612374473,2346.190896467354,7.157553900804346,0.13557723876254954
275,0.11039999999999955,663.5894281086211,7.2123355288750535,1.864533299481521,2344.1640803640407,7.1570511788808,0.1354667005184758
276,0.11079999999999955,663.5852888126877,7.211862753190953,1.8646438982548748,2342.135761913271,7.15654842590731,0.13535610174512208
277,0.11119999999999955,663.5811105056765,7.211389380017935,1.8647545564047867,2340.105971965058,7.156045654295957,0.13524544359521018
278,0.11159999999999955,663.5768934487334,7.210915416840526,1.8648652727687347,2338.0747415079795,7.15554287636827,0.1351347272312621
279,0.11199999999999954,663.5726379056102,7.210440871205876,1.8649760461745888,2336.0421016695027,7.155040104378036,0.1350239538254081
280,0.11239999999999954,663.5683441425977,7.209965750721863,1.8650868754408998,2334.008083717652,7.15453735054994,0.13491312455909707
281,0.11279999999999954,663.5640124284998,7.20949006305637,1.8651977593770082,2331.9727190902045,7.1540346271666815,0.13480224062298854
282,0.11319999999999954,663.5596430345549,7.209013815935083,1.8653086967833807,2329.936039288546,7.1535319462514195,0.1346913032166159
283,0.11359999999999953,663.5552362343584,7.208537017139353,1.8654196864519368,2327.8980759456954,7.153029319802188,0.13458031354805997
284,0.11399999999999953,663.5507923038367,7.208059674505459,1.865530727166161,2325.8588608203786,7.152526759788622,0.1344692728338359
285,0.11439999999999953,663.54631152115,7.207581795921902,1.8656418177015173,2323.818425764893,7.152024278101755,0.13435818229847962
286,0.11479999999999953,663.5417941665696,7.207103389326085,1.8657529568259588,2321.776802578419,7.151521886167764,0.13424704317403796
287,0.11519999999999953,663.5372405223134,7.2066244626997795,1.8658641433006289,2319.734023097953,7.151019595219003,0.13413585669936806
288,0.11559999999999952,663.5326508725666,7.206145024069696,1.8659753758797668,2317.6901194123157,7.1505174168815335,0.13402462412023
289,0.11599999999999952,663.5280255035209,7.205665081508476,1.8660866533105507,2315.645123772638,7.150015362932666,0.13391334668944618
290,0.11639999999999952,663.5233647032462,7.205184643131192,1.86619797433364,2313.5990681314834,7.149513444106448,0.1338020256663568
291,0.11679999999999952,663.5186687613487,7.204703717086086,1.8663093376846032,2311.5519844557407,7.1490116709709355,0.13369066231539392
292,0.11719999999999951,663.5139379689534,7.204222311554065,1.8664207420939931,2309.5039049365787,7.1485100545126405,0.13357925790600395
293,0.11759999999999951,663.5091726188332,7.203740434752176,1.8665321862868072,2307.454861773856,7.148008605557993,0.1334678137131897
294,0.11799999999999951,663.5043730050495,7.2032580949238545,1.866643668983995,2305.4048868713394,7.147507333936629,0.1333563310160021
295,0.1183999999999995,663.4995394231069,7.202775300343101,1.8667551889018075,2303.3540126381804,7.14700625085375,0.13324481109818956
296,0.1187999999999995,663.4946721696896,7.202292059307337,1.8668667447529015,2301.302270796816,7.146505365321689,0.1331332552470955
297,0.1191999999999995,663.4897715424494,7.201808380131651,1.8669783352472291,2299.2496934911987,7.146004687601419,0.13302166475276786
298,0.1195999999999995,663.4848378402729,7.2013242711560315,1.8670899590909151,2297.1963128943116,7.145504227953202,0.1329100409090818
299,0.1199999999999995,663.4798713628809,7.200839740734515,1.867201614987934,2295.1421606692143,7.145003995077006,0.13279838501206306
